mean,std_dev,min,max,median,label
698227848078.1013,20491372634674.44,-100000000000.0,681000000000000.0,3.6,POSITIVE
24516005.325210426,737631692.1308051,-15600000.0,26700000000.0,6.025,NEUTRAL
49661260630.2839,1449346111392.246,-8770000.0,47200000000000.0,-3.885,NEGATIVE
29377150.796203867,607203447.2339067,-37100000.0,16700000000.0,-0.39,POSITIVE
117097942004.45824,3396932338035.6465,-15600000.0,105000000000000.0,-19.9,NEGATIVE
1189867121314.8801,34443523409674.66,-142000000.0,1010000000000000.0,1.365,NEGATIVE
15374964.280325113,450293953.1523614,-81500000.0,14900000000.0,9.77,NEUTRAL
10748450.397233235,313085037.39362025,-47000000.0,10300000000.0,6.08,NEUTRAL
47628071086.25642,1393281009425.0813,-77700000000.0,45300000000000.0,-53.4,NEGATIVE
19160241.70240521,570789481.1996752,-3460000.0,20600000000.0,1.32,POSITIVE
348183107399.3517,10152580750276.766,-19100000.0,329000000000000.0,-62.95,NEGATIVE
3301137588005.245,100369187107553.22,-2810000000000.0,3650000000000000.0,9.33,POSITIVE
20512454.022154663,584073411.5199845,-62400000.0,21800000000.0,6.71,NEUTRAL
389851496.62075174,8427472655.214446,-1900000000.0,244000000000.0,8.58,NEUTRAL
2329818915588.495,67891316609291.72,-3030000000000.0,2140000000000000.0,0.40549999999999997,POSITIVE
124963539.43995152,3640106312.1717844,-571000000.0,108000000000.0,6.855,NEUTRAL
103457539801.43335,3027007939955.6396,-56400000000.0,100000000000000.0,-169.5,NEGATIVE
14057160.127284186,414277214.82111657,-60900.0,14100000000.0,8.575,NEUTRAL
246734483826.7225,7235831784288.758,-30300000.0,241000000000000.0,-39.0,POSITIVE
463878015.94669443,14186285120.168427,-3820000000.0,540000000000.0,13.5,NEUTRAL
39931223307.641,1517330261745.2297,-2680000.0,62000000000000.0,12.1,POSITIVE
8861901.183952795,239534801.0921136,-14700000.0,8600000000.0,0.1515,POSITIVE
1169818753391.0142,33996188177791.227,-1540000000000.0,1040000000000000.0,-2.155,NEGATIVE
21713765.040095475,624412767.1847543,-515000.0,18400000000.0,5.074999999999999,NEUTRAL
1179691102199.4473,34257205588178.836,-1540000000000.0,1040000000000000.0,0.0631,NEGATIVE
29056217.632677946,842081978.5672067,-19000000.0,25200000000.0,6.61,NEUTRAL
29692063.88303964,889483227.8422629,-140000000.0,31600000000.0,4.545,NEUTRAL
2818810298343.406,81751542206360.36,-3870000000000.0,2390000000000000.0,9.625,POSITIVE
6909689383746.75,200454907164896.97,-7040000000000.0,5940000000000000.0,0.2535,NEGATIVE
14840934.16768217,439715872.48153734,-61600000.0,15000000000.0,6.63,NEUTRAL
57699397.284637205,1508591689.9549139,-315000000.0,54200000000.0,6.15,NEUTRAL
98364202599.49286,4001242111240.229,-10500000.0,164000000000000.0,11.649999999999999,NEUTRAL
494250393897.54517,14355798687506.713,-113000000.0,452000000000000.0,-2.755,NEGATIVE
1185591470275.3318,34588269394086.984,-1850000000000.0,1100000000000000.0,0.831,NEGATIVE
13513208.41093938,443919315.3360468,-90600000.0,17400000000.0,2.9450000000000003,NEUTRAL
20559226.119417176,649387857.3912976,-50100000.0,24800000000.0,5.34,NEUTRAL
26831344.107767828,904509077.6773765,-147000.0,36000000000.0,6.58,NEUTRAL
9192032.41448178,265258306.62850025,-47000000.0,7720000000.0,8.035,NEUTRAL
10497995.571128557,311071603.7564827,-20800000.0,10700000000.0,7.4,NEUTRAL
42331125.25971319,1256660682.0884676,-230000000.0,44000000000.0,1.905,POSITIVE
2463146327260.8135,72415201688425.42,-1990000000000.0,2420000000000000.0,-3.87,NEGATIVE
30259738.500679225,534192935.45863307,-28400000.0,14100000000.0,21.8,NEUTRAL
6379465537948.614,185397275550469.9,-3300000000000.0,5760000000000000.0,2.205,NEGATIVE
7329017288832.73,212726159541713.1,-9360000000000.0,6330000000000000.0,4.74,NEGATIVE
1143544176330.246,33141872549659.426,-111000000.0,1010000000000000.0,2.405,NEGATIVE
20967529.657064456,687639368.333369,-87200000.0,27000000000.0,9.39,NEUTRAL
13099005.721421484,382873209.70128024,-62100000.0,12100000000.0,7.279999999999999,NEUTRAL
1748095887729.1196,50902934736301.305,-1720000000000.0,1600000000000000.0,2.51,NEGATIVE
14445299.085794976,414311583.41066825,-94700000.0,14700000000.0,0.314,POSITIVE
18827431.896134384,524819124.8899629,-103000000.0,15500000000.0,6.94,POSITIVE
530684149306.8039,15369887299871.447,-746.0,468000000000000.0,-0.169,NEGATIVE
14626485.312597914,382020941.997068,-163000.0,13100000000.0,18.55,NEUTRAL
21158674.83221212,618130612.9185231,-42200000.0,20500000000.0,5.970000000000001,NEUTRAL
966614390055.7241,28043369885725.266,-8190000000.0,902000000000000.0,9.815,NEUTRAL
19913327.202125035,562476995.2645332,-79300000.0,16500000000.0,2.03,POSITIVE
560094107130.1497,16230909174344.139,-12200000.0,501000000000000.0,-0.952,NEGATIVE
868345768294.6487,25159024130962.215,-2350.0,753000000000000.0,3.285,NEGATIVE
883401908682.1392,25638608013697.08,-1120000000000.0,764000000000000.0,-2.91,NEGATIVE
16107888.249410726,493932928.20156056,-33700.0,18300000000.0,4.56,NEUTRAL
3072277810.602406,120151939386.3621,-940.0,4920000000000.0,7.335,POSITIVE
1611397131409.802,46570626038941.64,-14800000000.0,1370000000000000.0,4.52,NEGATIVE
8779633.89397869,240143911.85938787,-71100.0,7990000000.0,4.08,POSITIVE
1466683614435.7712,42431979889974.12,-36500000.0,1250000000000000.0,-3.19,NEGATIVE
15485070.058318146,455287016.14788836,-22500000.0,16400000000.0,3.65,NEUTRAL
26982132.428177416,770310816.1189507,-175000000.0,29500000000.0,3.81,POSITIVE
10237597.41036522,317357522.0485844,-67.8,11900000000.0,6.715,NEUTRAL
2476338525561.5986,72348216300801.12,-3740000000000.0,2350000000000000.0,10.850000000000001,POSITIVE
1085014054479.0697,31436947226377.32,-2000.0,951000000000000.0,-0.6984999999999999,NEGATIVE
4535638109622.212,182758604531050.53,-4860000000.0,7490000000000000.0,-39.2,POSITIVE
4443280527600.515,130426166810538.8,-71300.0,4350000000000000.0,-0.398,POSITIVE
31274501.445848126,916121920.8772203,-178000000.0,29300000000.0,3.24,NEUTRAL
12496777.56218569,330443046.84260786,-40600000.0,10400000000.0,0.101,POSITIVE
114113735.78326662,3877982761.2177444,-205000000.0,155000000000.0,2.505,POSITIVE
17252573.72625922,496724049.2737064,-87900000.0,14500000000.0,4.97,NEUTRAL
480106437393.3177,13887295458171.168,-11500.0,412000000000000.0,2.045,NEGATIVE
77269357.16237432,1977362723.1167216,-351000000.0,59200000000.0,5.015,POSITIVE
26350142.05734292,763439188.4370813,-37000.0,25100000000.0,6.7,NEUTRAL
473264190188.48663,14390169954552.285,-693000000000.0,523000000000000.0,-15.9,POSITIVE
366241521.5788528,8300036731.056217,-136000000.0,243000000000.0,-252.5,NEGATIVE
8960992.789744785,257993695.55569917,-287000.0,8000000000.0,6.71,NEUTRAL
2949490469944.546,85768137236314.64,-3790000000000.0,2660000000000000.0,6.73,NEGATIVE
1111140928.4204655,25074370227.031868,-4480000000.0,697000000000.0,7.484999999999999,NEUTRAL
141930993.9989086,3595980353.945178,-734000000.0,110000000000.0,2.6900000000000004,POSITIVE
477616860707.07324,13946607645015.273,-28300000.0,456000000000000.0,-2.295,NEGATIVE
1275085134198.8062,36947808274090.8,-34000000.0,1120000000000000.0,-0.253,NEGATIVE
110366242092.94054,3200088555539.32,-52900000000.0,94900000000000.0,3.65,POSITIVE
8468444509438.749,314210227625929.06,-2020000000000.0,1.28e+16,0.6479999999999999,POSITIVE
144662077604.5618,4316758230517.992,-199000000000.0,155000000000000.0,7.38,POSITIVE
5591456076358.067,165608099826251.6,-7040000000000.0,5680000000000000.0,-0.8775,NEGATIVE
40359671.241519056,1158673239.0360825,-212000000.0,36500000000.0,0.768,POSITIVE
13893857.46873421,404765669.8215619,-59500000.0,12600000000.0,5.9350000000000005,NEUTRAL
6798447.901825416,195383191.362673,-288000.0,5980000000.0,5.77,NEUTRAL
208209607729.27826,6083849237936.571,-139000000000.0,197000000000000.0,-108.5,POSITIVE
26627771.00742826,771770286.7370507,-39700000.0,23400000000.0,9.76,NEUTRAL
30684437.48503202,899089823.551742,-125000000.0,30500000000.0,5.6850000000000005,NEUTRAL
1077433889420.2339,31241374566727.184,-17100000.0,967000000000000.0,0.903,NEGATIVE
925847656961.1427,26944601756673.734,-1460000000000.0,837000000000000.0,-5.18,NEGATIVE
48924282617.81195,1421707353104.6172,-84000000000.0,43500000000000.0,-55.900000000000006,NEGATIVE
56402176928.75161,1642366762001.7222,-93500000000.0,51400000000000.0,-56.8,NEGATIVE
236903006.20675355,5543051885.1076,-15300000.0,163000000000.0,-258.0,NEGATIVE
14590742.107866516,462169516.7848076,-30200000.0,17700000000.0,4.445,NEUTRAL
709821834920.224,20636010709950.42,-69900000.0,648000000000000.0,1.795,POSITIVE
60507087.27826282,1475721107.0310454,-110000000.0,46600000000.0,10.9,NEUTRAL
21077849.79134237,581256101.1972582,-77200000.0,18400000000.0,-0.719,POSITIVE
3526919987307.1187,107242278332191.14,-4380000000000.0,3900000000000000.0,-42.0,NEGATIVE
389205993840.8799,11278138600251.422,-373000000.0,344000000000000.0,-20.2,NEGATIVE
78114372815.6238,2310280246515.2275,-27900000.0,79300000000000.0,-0.2555,POSITIVE
14245370.651573475,415649054.2407351,-30400000.0,13500000000.0,5.06,NEUTRAL
721838561038.437,20886701796374.203,-88500000.0,612000000000000.0,-5.88,NEGATIVE
514229288802.1232,14925926880230.838,-65300000.0,464000000000000.0,-1.052,NEGATIVE
19551165.627893332,568381938.1335114,-97700000.0,18000000000.0,5.69,NEUTRAL
11843278918351.13,343650854449604.6,-12400000000000.0,1.02e+16,5.915,NEGATIVE
20939462.82086897,652456136.9538357,-160000000.0,24900000000.0,-0.3515,POSITIVE
1955396064603.3728,56635827642695.89,-76400000.0,1720000000000000.0,-3.2350000000000003,NEGATIVE
48927144309.609344,1437525879078.751,-39100000000.0,48000000000000.0,-1.0550000000000002,NEGATIVE
12284639.863958305,365495542.6921667,-16600000.0,13400000000.0,7.415,NEUTRAL
482308801832.68335,13657541591992.95,-24200000000.0,444000000000000.0,-26.049999999999997,NEGATIVE
18651242.450043943,575345289.191557,-56300000.0,21400000000.0,6.33,NEUTRAL
29123978.69893107,682962029.8673,-18200000.0,19300000000.0,10.0,NEUTRAL
7792512.185925359,136927568.83123064,-24500.0,3830000000.0,-13.9,POSITIVE
33536823.2306676,987391972.5176092,-73900.0,34300000000.0,8.09,NEUTRAL
8709515.670210054,260029258.18538556,-196000.0,9250000000.0,7.78,NEUTRAL
12959559.711015236,378709467.7556173,-46500000.0,12100000000.0,6.3,NEUTRAL
42224169.162852295,1039489571.9359065,-106000000.0,32600000000.0,8.665,NEUTRAL
2514213483.4761047,72277053411.11884,-11600000000.0,2330000000000.0,13.4,NEUTRAL
25267365.603838596,737538713.9513395,-75100000.0,26300000000.0,-2.625,POSITIVE
11794520.058235498,332162011.87443364,-6070000.0,11100000000.0,7.835,NEUTRAL
578940107101.7849,16768704202144.168,-74300000.0,498000000000000.0,0.9215,NEGATIVE
36149320399.89806,1069672830524.2806,-23300000.0,36900000000000.0,-5.865,NEGATIVE
21512959.37805652,635296197.7468102,-15400000.0,21900000000.0,4.145,NEUTRAL
14777104.537091687,331092951.87403226,-41300000.0,9780000000.0,-3.9450000000000003,POSITIVE
2598111736292.357,75411808218157.72,-3010000000000.0,2260000000000000.0,-0.578,POSITIVE
1109676034401.3123,32167646709214.125,-402000000000.0,965000000000000.0,2.1550000000000002,NEGATIVE
28722220.079661164,827063432.9729689,-403000.0,25100000000.0,8.31,NEUTRAL
11570851.552763568,346602684.03947437,-46300000.0,12400000000.0,6.390000000000001,NEUTRAL
1362221006.225509,39236419679.59482,-5120000000.0,1210000000000.0,2.17,POSITIVE
11076703.496912766,292575073.52393633,-31700000.0,9390000000.0,1.7650000000000001,POSITIVE
822030974.4650681,21956733532.525192,-4760000000.0,799000000000.0,3.26,POSITIVE
15655237900035.467,453743780214333.1,-1050000000000.0,1.35e+16,0.009850000000000001,POSITIVE
7360246036064.4,212995879079666.88,-520000.0,6200000000000000.0,-2.25,NEGATIVE
8354854.356469809,263838712.8551478,-4720000.0,10300000000.0,5.74,NEUTRAL
22046230.832136646,644888536.0209762,-17300000.0,21200000000.0,6.15,NEUTRAL
8785527.23407316,259322160.6919472,-9160000.0,8930000000.0,6.25,NEUTRAL
42003864.456355475,1272081101.5894027,-330000000.0,46800000000.0,4.23,POSITIVE
30285465.28172785,921034231.04385,-46900000.0,34200000000.0,0.8434999999999999,POSITIVE
47888235296.43051,1951807573676.4966,-2410.0,80000000000000.0,24.45,POSITIVE
2935085220787.1494,84661482637618.95,-39400000000.0,2660000000000000.0,-4.800000000000001,NEGATIVE
4487537438704.859,130403527186984.4,-5790000000000.0,3980000000000000.0,5.92,NEGATIVE
9736540248339.064,283046604286969.44,-8230000000000.0,8770000000000000.0,3.24,NEGATIVE
7170955070495.972,207573485752191.16,-9230000.0,6200000000000000.0,-0.528,NEGATIVE
21821033.614965923,626146233.8897198,-93500000.0,18400000000.0,0.22250000000000003,POSITIVE
709637249.5702938,16253972372.60866,-3820000000.0,540000000000.0,10.8,NEUTRAL
10534064.955703976,303858904.27479446,-468000.0,9550000000.0,5.365,NEUTRAL
629049945973.2697,18304322896824.74,-688000000000.0,571000000000000.0,1.22,NEGATIVE
12144557.02911439,342465441.14194053,-3680000.0,10300000000.0,6.13,NEUTRAL
1792130903.6412504,47688676909.96117,-8120000000.0,1590000000000.0,10.7,NEUTRAL
562365771917.7299,16272235939726.477,-78200000.0,487000000000000.0,-2.025,NEGATIVE
3369645223556.6597,99646570450848.84,-795000000000.0,3410000000000000.0,-0.3775,NEGATIVE
28026101.868402187,771204386.526903,-22300000.0,24100000000.0,1.915,POSITIVE
34475965705.12874,1014879170580.5187,-39100000000.0,34200000000000.0,-6.005,NEGATIVE
669097454393.3466,19353056113807.984,-3760000.0,570000000000000.0,-0.648,NEGATIVE
20825482.73580563,627320114.5715811,-556000.0,22800000000.0,9.03,NEUTRAL
3405686684108.881,100009085504150.17,-4860000000000.0,3310000000000000.0,2.94,POSITIVE
13457122.601014905,349779316.4669411,-76500000.0,10700000000.0,10.9,NEUTRAL
1003729990642.5823,29227708895318.664,-36100000.0,933000000000000.0,-53.4,NEGATIVE
33556872.79403578,1003949423.7378294,-128000000.0,35400000000.0,6.77,NEUTRAL
12967527.862037404,446765786.26706505,-132000000.0,17900000000.0,5.54,NEUTRAL
4323269996628.1973,126086037059199.33,-1250000000000.0,4060000000000000.0,-5.76,NEGATIVE
25934982.969300825,820335283.0201463,-169000000.0,31300000000.0,7.14,NEUTRAL
12066304.099309018,350331888.17579204,-1490000.0,11600000000.0,7.845,NEUTRAL
20229079.300925944,546641183.2960596,-18800000.0,18800000000.0,-0.0946,POSITIVE
37130806.733924784,1069117222.8306978,-160000000.0,34600000000.0,7.21,POSITIVE
450375145085.7618,13103660299309.387,-788000000000.0,405000000000000.0,1.395,NEGATIVE
21336487.88986977,632166155.2812088,-142000000.0,22000000000.0,2.71,POSITIVE
4123552655.043539,82698451024.60709,-11200000000.0,2100000000000.0,14.0,NEUTRAL
23212111.567827493,678417762.52082,-90600000.0,21700000000.0,5.99,NEUTRAL
38908170.33176212,1166863713.1015797,-169000000.0,42000000000.0,2.115,POSITIVE
139880547.23088124,3483686595.6095734,-508000000.0,117000000000.0,5.09,POSITIVE
8255688.302770195,244241154.56622157,-258000.0,8830000000.0,4.965,NEUTRAL
537694626047.2711,15384965100420.363,-11700000000.0,448000000000000.0,-50.849999999999994,NEGATIVE
383518220923.35876,11140205856721.771,-248000000.0,347000000000000.0,-44.4,NEGATIVE
2012065004335.8098,58297260636196.89,-723000000000.0,1710000000000000.0,-0.841,NEGATIVE
538578138323.7933,15629179474330.969,-612000000000.0,463000000000000.0,-8.54,POSITIVE
41894953.65460331,1251736170.8354402,-314000000.0,43200000000.0,6.4,NEUTRAL
14489440.89334918,317399528.8399038,-44300000.0,8830000000.0,-5.47,POSITIVE
10483377.171450907,306930770.9023514,-8260.0,10200000000.0,7.109999999999999,NEUTRAL
28222641.910877712,813456310.9529229,-1910000.0,24800000000.0,8.78,NEUTRAL
16152955.00747319,474676471.4377834,-82400000.0,15700000000.0,4.425,NEUTRAL
1022319639630.6976,29605619469682.34,-99800000.0,881000000000000.0,-4.765000000000001,NEGATIVE
1123786950377.1062,32821643393117.992,-720000000000.0,1060000000000000.0,2.26,NEGATIVE
3270913867302.4937,94858408553815.89,-3220000000000.0,2770000000000000.0,4.545,NEGATIVE
50768801287.888985,1490843991590.1433,-90500000.0,49900000000000.0,-85.0,NEGATIVE
955615149587.7698,27737959964409.492,-1360000000000.0,820000000000000.0,-1.0075,POSITIVE
150018261.42737815,4537032110.309299,-9860000.0,173000000000.0,5.73,POSITIVE
23492178.515363943,685792605.3257581,-17400000.0,24800000000.0,8.84,NEUTRAL
176166473242.2941,5606866818389.242,-302000000000.0,215000000000000.0,1.815,POSITIVE
16603649.37700765,481182058.07852644,-44400000.0,14000000000.0,5.445,NEUTRAL
28095861.150115088,810453825.2867402,-113000000.0,24900000000.0,0.352,POSITIVE
97529200.808948,2447325073.5609984,-253000000.0,79300000000.0,2.6900000000000004,POSITIVE
915448576117.1147,26491414438085.695,-105000000.0,774000000000000.0,-3.13,NEGATIVE
29025491.07633976,959903502.5767977,-291000000.0,38000000000.0,-0.489,POSITIVE
1515475916.339359,42312501113.98239,-7010000000.0,1340000000000.0,13.0,POSITIVE
72724778.1308513,1854354865.9308453,-193000000.0,55500000000.0,-21.75,POSITIVE
28114493.051125314,793006353.3765293,-70700000.0,24100000000.0,5.99,NEUTRAL
20166694.015309528,591895033.0028819,-52700.0,21200000000.0,2.23,POSITIVE
927848913199.7379,27038223022320.953,-1720000000000.0,848000000000000.0,5.41,NEGATIVE
20750043.244669404,598456883.2171199,-614.0,17400000000.0,10.05,NEUTRAL
9872546.497150742,268386490.9818452,-9720000.0,7880000000.0,7.4,NEUTRAL
1692412795.3178444,42565670748.21461,-2300000000.0,1400000000000.0,-1.53,POSITIVE
686659925653.3442,19996098882745.402,-375000000000.0,633000000000000.0,0.7355,NEGATIVE
444519557.306764,10328823937.587328,-1130000000.0,294000000000.0,3.35,POSITIVE
18172380.874597814,586217963.2650613,-55700000.0,22700000000.0,3.55,NEUTRAL
15033052.851766817,450035576.70681393,-18300000.0,16200000000.0,7.04,NEUTRAL
1568382997440.9956,46486911874170.836,-169000000000.0,1610000000000000.0,-3.82,NEGATIVE
34633193.55060526,1013628283.5445312,-146000000.0,32500000000.0,6.99,NEUTRAL
6611729.657259304,136643835.9066027,-16000000.0,4160000000.0,-0.9195,POSITIVE
20602672.20984403,632782876.8576188,-79900000.0,23400000000.0,8.22,NEUTRAL
420143995651.9323,12164207572103.756,-436000000000.0,363000000000000.0,-4.2,POSITIVE
1812379310705.872,52430462582704.74,-151000000.0,1530000000000000.0,-6.96,NEGATIVE
4158938016878.619,120740841765105.3,-3110000000000.0,3690000000000000.0,3.41,NEGATIVE
45567336.30189677,1316182282.2193668,-103000.0,40200000000.0,6.135,NEUTRAL
